time
[<Arrow [2024-07-10T07:46:00+00:00]>]
[<Arrow [2024-07-09T22:25:00+00:00]>]
[<Arrow [2024-07-08T20:20:00+00:00]>]
[<Arrow [2024-07-08T00:21:00+00:00]>]
[<Arrow [2024-07-07T12:08:00+00:00]>]
[<Arrow [2024-07-05T23:49:00+00:00]>]
[<Arrow [2024-07-05T07:30:00+00:00]>]
[<Arrow [2024-07-04T14:32:00+00:00]>]
[<Arrow [2024-07-03T22:46:00+00:00]>]
[<Arrow [2024-07-02T23:37:00+00:00]>]
[<Arrow [2024-07-01T22:36:00+00:00]>]
[<Arrow [2024-06-30T18:14:00+00:00]>]
[<Arrow [2024-06-29T18:50:00+00:00]>]
[<Arrow [2024-06-28T13:36:00+00:00]>]
[<Arrow [2024-06-27T14:08:00+00:00]>]
[<Arrow [2024-06-26T16:40:00+00:00]>]
[<Arrow [2024-06-25T20:19:00+00:00]>]
[<Arrow [2024-06-25T02:01:00+00:00]>]
[<Arrow [2024-06-24T13:37:00+00:00]>]
[<Arrow [2024-06-23T20:19:00+00:00]>]
[<Arrow [2024-06-23T10:46:00+00:00]>]
[<Arrow [2024-06-22T17:03:00+00:00]>]
[<Arrow [2024-06-22T13:18:00+00:00]>]
[<Arrow [2024-06-21T20:21:00+00:00]>]
[<Arrow [2024-06-21T14:10:00+00:00]>]
[<Arrow [2024-06-21T03:42:00+00:00]>]
[<Arrow [2024-06-20T18:29:00+00:00]>]
[<Arrow [2024-06-20T10:45:00+00:00]>]
[<Arrow [2024-06-19T17:38:00+00:00]>]
[<Arrow [2024-06-19T01:26:00+00:00]>]
[<Arrow [2024-06-18T13:57:00+00:00]>]
[<Arrow [2024-06-17T20:12:00+00:00]>]
[<Arrow [2024-06-17T10:57:00+00:00]>]
[<Arrow [2024-06-16T20:02:00+00:00]>]
[<Arrow [2024-06-16T13:54:00+00:00]>]
[<Arrow [2024-06-15T23:57:00+00:00]>]
[<Arrow [2024-06-15T15:22:00+00:00]>]
[<Arrow [2024-06-15T10:44:00+00:00]>]
[<Arrow [2024-06-14T23:11:00+00:00]>]
[<Arrow [2024-06-14T19:08:00+00:00]>]
[<Arrow [2024-06-14T15:28:00+00:00]>]
[<Arrow [2024-06-14T13:14:00+00:00]>]
[<Arrow [2024-06-14T09:40:00+00:00]>]
[<Arrow [2024-06-13T23:04:00+00:00]>]
[<Arrow [2024-06-13T16:20:00+00:00]>]
[<Arrow [2024-06-12T20:13:00+00:00]>]
[<Arrow [2024-06-11T22:48:00+00:00]>]
[<Arrow [2024-06-10T17:30:00+00:00]>]
[<Arrow [2024-06-09T20:37:00+00:00]>]
[<Arrow [2024-06-08T17:28:00+00:00]>]
[<Arrow [2024-06-07T18:56:00+00:00]>]
[<Arrow [2024-06-06T14:00:00+00:00]>]
[<Arrow [2024-06-05T15:48:00+00:00]>]
[<Arrow [2024-06-04T12:32:00+00:00]>]
[<Arrow [2024-06-03T10:41:00+00:00]>]
[<Arrow [2024-06-02T13:22:00+00:00]>]
[<Arrow [2024-06-01T16:43:00+00:00]>]
[<Arrow [2024-05-31T23:01:00+00:00]>]
[<Arrow [2024-05-31T09:59:00+00:00]>]
[<Arrow [2024-05-30T01:54:00+00:00]>]
[<Arrow [2024-05-29T12:09:00+00:00]>]
[<Arrow [2024-05-28T13:42:00+00:00]>]
[<Arrow [2024-05-27T23:09:00+00:00]>]
[<Arrow [2024-05-27T08:30:00+00:00]>]
[<Arrow [2024-05-26T02:38:00+00:00]>]
[<Arrow [2024-05-25T09:55:00+00:00]>]
[<Arrow [2024-05-24T01:28:00+00:00]>]
[<Arrow [2024-05-22T23:45:00+00:00]>]
[<Arrow [2024-05-22T08:54:00+00:00]>]
[<Arrow [2024-05-21T13:44:00+00:00]>]
[<Arrow [2024-05-20T14:39:00+00:00]>]
[<Arrow [2024-05-20T00:25:00+00:00]>]
[<Arrow [2024-05-19T22:09:00+00:00]>]
[<Arrow [2024-05-19T21:10:00+00:00]>]
[<Arrow [2024-05-19T10:48:00+00:00]>]
[<Arrow [2024-05-18T00:15:00+00:00]>]
[<Arrow [2024-05-17T08:54:00+00:00]>]
[<Arrow [2024-05-16T07:18:00+00:00]>]
[<Arrow [2024-05-14T19:29:00+00:00]>]
[<Arrow [2024-05-13T18:28:00+00:00]>]
[<Arrow [2024-05-12T23:13:00+00:00]>]
[<Arrow [2024-05-11T23:59:00+00:00]>]
[<Arrow [2024-05-11T15:39:00+00:00]>]
[<Arrow [2024-05-10T19:03:00+00:00]>]
[<Arrow [2024-05-09T01:43:00+00:00]>]
[<Arrow [2024-05-08T10:13:00+00:00]>]
[<Arrow [2024-05-07T20:56:00+00:00]>]
[<Arrow [2024-05-06T19:41:00+00:00]>]
[<Arrow [2024-05-05T23:11:00+00:00]>]
[<Arrow [2024-05-05T12:12:00+00:00]>]
[<Arrow [2024-05-04T22:36:00+00:00]>]
[<Arrow [2024-05-04T15:51:00+00:00]>]
[<Arrow [2024-05-04T09:50:00+00:00]>]
[<Arrow [2024-05-03T20:38:00+00:00]>]
[<Arrow [2024-05-03T14:27:00+00:00]>]
[<Arrow [2024-05-03T11:00:00+00:00]>]
[<Arrow [2024-05-03T00:00:00+00:00]>]
[<Arrow [2024-05-02T20:23:00+00:00]>]
[<Arrow [2024-05-02T15:17:00+00:00]>]
[<Arrow [2024-05-02T12:19:00+00:00]>]
[<Arrow [2024-05-02T09:48:00+00:00]>]
[<Arrow [2024-05-02T01:46:00+00:00]>]
[<Arrow [2024-05-01T22:26:00+00:00]>]
[<Arrow [2024-05-01T19:56:00+00:00]>]
[<Arrow [2024-05-01T15:18:00+00:00]>]
[<Arrow [2024-05-01T11:35:00+00:00]>]
[<Arrow [2024-05-01T08:39:00+00:00]>]
[<Arrow [2024-05-01T01:49:00+00:00]>]
[<Arrow [2024-05-01T00:11:00+00:00]>]
[<Arrow [2024-04-30T22:27:00+00:00]>]
[<Arrow [2024-04-30T21:11:00+00:00]>]
[<Arrow [2024-04-30T19:54:00+00:00]>]
[<Arrow [2024-04-30T18:22:00+00:00]>]
[<Arrow [2024-04-30T17:28:00+00:00]>]
[<Arrow [2024-04-30T15:35:00+00:00]>]
[<Arrow [2024-04-30T14:07:00+00:00]>]
[<Arrow [2024-04-30T13:26:00+00:00]>]
[<Arrow [2024-04-30T12:52:00+00:00]>]
[<Arrow [2024-04-30T11:50:00+00:00]>]
[<Arrow [2024-04-30T11:01:00+00:00]>]
[<Arrow [2024-04-30T09:37:00+00:00]>]
[<Arrow [2024-04-30T08:33:00+00:00]>]
[<Arrow [2024-04-30T07:42:00+00:00]>]
[<Arrow [2024-04-30T05:18:00+00:00]>]
[<Arrow [2024-04-30T02:32:00+00:00]>]
[<Arrow [2024-04-30T01:38:00+00:00]>]
[<Arrow [2024-04-30T01:04:00+00:00]>]
[<Arrow [2024-04-30T00:46:00+00:00]>]
[<Arrow [2024-04-30T00:27:00+00:00]>]
[<Arrow [2024-04-30T00:12:00+00:00]>]
[<Arrow [2024-04-30T00:00:00+00:00]>]
[<Arrow [2024-04-29T23:48:00+00:00]>]
[<Arrow [2024-04-29T23:37:00+00:00]>]
[<Arrow [2024-04-29T23:21:00+00:00]>]
[<Arrow [2024-04-29T23:10:00+00:00]>]
[<Arrow [2024-04-29T22:59:00+00:00]>]
[<Arrow [2024-04-29T22:48:00+00:00]>]
[<Arrow [2024-04-29T22:35:00+00:00]>]
[<Arrow [2024-04-29T22:21:00+00:00]>]
[<Arrow [2024-04-29T00:38:00+00:00]>]
[<Arrow [2024-04-28T15:33:00+00:00]>]
[<Arrow [2024-04-27T13:56:00+00:00]>]
[<Arrow [2024-04-26T18:04:00+00:00]>]
[<Arrow [2024-04-25T20:02:00+00:00]>]
[<Arrow [2024-04-25T00:24:00+00:00]>]
[<Arrow [2024-04-24T08:07:00+00:00]>]
[<Arrow [2024-04-23T10:23:00+00:00]>]
[<Arrow [2024-04-22T21:18:00+00:00]>]
[<Arrow [2024-04-22T00:20:00+00:00]>]
[<Arrow [2024-04-21T06:16:00+00:00]>]
[<Arrow [2024-04-20T16:42:00+00:00]>]
[<Arrow [2024-04-20T10:49:00+00:00]>]
[<Arrow [2024-04-19T17:14:00+00:00]>]
[<Arrow [2024-04-18T20:02:00+00:00]>]
[<Arrow [2024-04-18T00:44:00+00:00]>]
[<Arrow [2024-04-17T14:08:00+00:00]>]
[<Arrow [2024-04-16T17:26:00+00:00]>]
[<Arrow [2024-04-16T00:17:00+00:00]>]
[<Arrow [2024-04-15T10:13:00+00:00]>]
[<Arrow [2024-04-14T17:46:00+00:00]>]
[<Arrow [2024-04-13T22:21:00+00:00]>]
[<Arrow [2024-04-13T14:50:00+00:00]>]
[<Arrow [2024-04-12T21:27:00+00:00]>]
[<Arrow [2024-04-12T15:50:00+00:00]>]
[<Arrow [2024-04-12T00:29:00+00:00]>]
[<Arrow [2024-04-11T20:53:00+00:00]>]
[<Arrow [2024-04-11T16:25:00+00:00]>]
[<Arrow [2024-04-10T20:00:00+00:00]>]
[<Arrow [2024-04-10T00:27:00+00:00]>]
[<Arrow [2024-04-09T18:52:00+00:00]>]
[<Arrow [2024-04-08T16:20:00+00:00]>]
[<Arrow [2024-04-07T18:20:00+00:00]>]
[<Arrow [2024-04-06T16:48:00+00:00]>]
[<Arrow [2024-04-06T00:56:00+00:00]>]
[<Arrow [2024-04-05T16:17:00+00:00]>]
[<Arrow [2024-04-05T10:55:00+00:00]>]
[<Arrow [2024-04-05T07:47:00+00:00]>]
[<Arrow [2024-04-05T00:50:00+00:00]>]
[<Arrow [2024-04-05T00:05:00+00:00]>]
[<Arrow [2024-04-04T23:37:00+00:00]>]
[<Arrow [2024-04-04T16:15:00+00:00]>]
[<Arrow [2024-04-03T23:49:00+00:00]>]
[<Arrow [2024-04-03T10:19:00+00:00]>]
[<Arrow [2024-04-02T18:07:00+00:00]>]
[<Arrow [2024-04-01T20:01:00+00:00]>]
[<Arrow [2024-04-01T08:24:00+00:00]>]
[<Arrow [2024-03-31T21:51:00+00:00]>]
[<Arrow [2024-03-31T12:24:00+00:00]>]
[<Arrow [2024-03-31T00:17:00+00:00]>]
[<Arrow [2024-03-30T14:59:00+00:00]>]
[<Arrow [2024-03-30T00:36:00+00:00]>]
[<Arrow [2024-03-29T18:35:00+00:00]>]
[<Arrow [2024-03-29T09:26:00+00:00]>]
[<Arrow [2024-03-28T16:17:00+00:00]>]
[<Arrow [2024-03-28T09:05:00+00:00]>]
[<Arrow [2024-03-27T22:44:00+00:00]>]
[<Arrow [2024-03-27T17:23:00+00:00]>]
[<Arrow [2024-03-27T11:04:00+00:00]>]
[<Arrow [2024-03-26T22:40:00+00:00]>]
[<Arrow [2024-03-26T17:10:00+00:00]>]
[<Arrow [2024-03-26T06:52:00+00:00]>]
[<Arrow [2024-03-25T21:32:00+00:00]>]
[<Arrow [2024-03-25T16:01:00+00:00]>]
[<Arrow [2024-03-25T13:16:00+00:00]>]
[<Arrow [2024-03-25T11:20:00+00:00]>]
[<Arrow [2024-03-25T08:42:00+00:00]>]
[<Arrow [2024-03-25T02:29:00+00:00]>]
[<Arrow [2024-03-25T01:06:00+00:00]>]
[<Arrow [2024-03-25T00:23:00+00:00]>]
[<Arrow [2024-03-24T23:55:00+00:00]>]
[<Arrow [2024-03-24T17:02:00+00:00]>]
[<Arrow [2024-03-24T11:00:00+00:00]>]
[<Arrow [2024-03-24T00:10:00+00:00]>]
[<Arrow [2024-03-23T20:40:00+00:00]>]
[<Arrow [2024-03-23T13:15:00+00:00]>]
[<Arrow [2024-03-22T22:38:00+00:00]>]
[<Arrow [2024-03-22T13:37:00+00:00]>]
[<Arrow [2024-03-21T19:03:00+00:00]>]
[<Arrow [2024-03-21T15:18:00+00:00]>]
[<Arrow [2024-03-20T23:54:00+00:00]>]
[<Arrow [2024-03-20T13:06:00+00:00]>]
[<Arrow [2024-03-19T22:41:00+00:00]>]
[<Arrow [2024-03-19T13:29:00+00:00]>]
[<Arrow [2024-03-18T22:20:00+00:00]>]
[<Arrow [2024-03-18T17:37:00+00:00]>]
[<Arrow [2024-03-18T11:07:00+00:00]>]
[<Arrow [2024-03-18T00:15:00+00:00]>]
[<Arrow [2024-03-17T20:04:00+00:00]>]
[<Arrow [2024-03-17T15:35:00+00:00]>]
[<Arrow [2024-03-17T12:33:00+00:00]>]
[<Arrow [2024-03-17T09:35:00+00:00]>]
[<Arrow [2024-03-17T00:14:00+00:00]>]
[<Arrow [2024-03-16T20:01:00+00:00]>]
[<Arrow [2024-03-16T16:46:00+00:00]>]
[<Arrow [2024-03-16T10:58:00+00:00]>]
[<Arrow [2024-03-15T23:47:00+00:00]>]
[<Arrow [2024-03-15T18:12:00+00:00]>]
[<Arrow [2024-03-15T12:52:00+00:00]>]
[<Arrow [2024-03-15T08:24:00+00:00]>]
[<Arrow [2024-03-14T23:32:00+00:00]>]
[<Arrow [2024-03-14T22:06:00+00:00]>]
[<Arrow [2024-03-14T20:41:00+00:00]>]
[<Arrow [2024-03-14T19:33:00+00:00]>]
[<Arrow [2024-03-14T17:51:00+00:00]>]
[<Arrow [2024-03-14T16:18:00+00:00]>]
[<Arrow [2024-03-14T10:18:00+00:00]>]
[<Arrow [2024-03-13T23:54:00+00:00]>]
[<Arrow [2024-03-13T18:37:00+00:00]>]
[<Arrow [2024-03-13T13:00:00+00:00]>]
[<Arrow [2024-03-13T07:22:00+00:00]>]
[<Arrow [2024-03-12T23:33:00+00:00]>]
[<Arrow [2024-03-12T21:02:00+00:00]>]
[<Arrow [2024-03-12T19:07:00+00:00]>]
[<Arrow [2024-03-12T18:06:00+00:00]>]
[<Arrow [2024-03-12T08:53:00+00:00]>]
[<Arrow [2024-03-11T20:43:00+00:00]>]
[<Arrow [2024-03-11T12:52:00+00:00]>]
[<Arrow [2024-03-11T00:46:00+00:00]>]
[<Arrow [2024-03-10T20:12:00+00:00]>]
[<Arrow [2024-03-10T16:20:00+00:00]>]
[<Arrow [2024-03-10T09:40:00+00:00]>]
[<Arrow [2024-03-09T23:14:00+00:00]>]
[<Arrow [2024-03-09T16:45:00+00:00]>]
[<Arrow [2024-03-09T10:19:00+00:00]>]
[<Arrow [2024-03-08T20:52:00+00:00]>]
[<Arrow [2024-03-08T18:03:00+00:00]>]
[<Arrow [2024-03-08T13:46:00+00:00]>]
[<Arrow [2024-03-07T23:12:00+00:00]>]
[<Arrow [2024-03-07T18:01:00+00:00]>]
[<Arrow [2024-03-07T11:56:00+00:00]>]
[<Arrow [2024-03-06T22:33:00+00:00]>]
[<Arrow [2024-03-06T16:31:00+00:00]>]
[<Arrow [2024-03-06T09:45:00+00:00]>]
[<Arrow [2024-03-06T00:34:00+00:00]>]
[<Arrow [2024-03-05T20:38:00+00:00]>]
[<Arrow [2024-03-05T16:56:00+00:00]>]
[<Arrow [2024-03-05T12:40:00+00:00]>]
[<Arrow [2024-03-04T23:46:00+00:00]>]
[<Arrow [2024-03-04T19:07:00+00:00]>]
[<Arrow [2024-03-04T14:36:00+00:00]>]
[<Arrow [2024-03-04T07:17:00+00:00]>]
[<Arrow [2024-03-03T22:27:00+00:00]>]
[<Arrow [2024-03-03T18:17:00+00:00]>]
[<Arrow [2024-03-03T15:32:00+00:00]>]
[<Arrow [2024-03-03T12:33:00+00:00]>]
[<Arrow [2024-03-03T02:28:00+00:00]>]
[<Arrow [2024-03-02T22:54:00+00:00]>]
[<Arrow [2024-03-02T21:00:00+00:00]>]
[<Arrow [2024-03-02T18:21:00+00:00]>]
[<Arrow [2024-03-02T15:19:00+00:00]>]
[<Arrow [2024-03-02T12:02:00+00:00]>]
[<Arrow [2024-03-02T00:10:00+00:00]>]
[<Arrow [2024-03-01T20:43:00+00:00]>]
[<Arrow [2024-03-01T18:31:00+00:00]>]
[<Arrow [2024-03-01T15:31:00+00:00]>]
[<Arrow [2024-03-01T07:49:00+00:00]>]
[<Arrow [2024-02-29T22:08:00+00:00]>]
[<Arrow [2024-02-29T20:08:00+00:00]>]
[<Arrow [2024-02-29T18:43:00+00:00]>]
[<Arrow [2024-02-29T17:33:00+00:00]>]
[<Arrow [2024-02-29T13:57:00+00:00]>]
[<Arrow [2024-02-29T08:06:00+00:00]>]
[<Arrow [2024-02-28T22:22:00+00:00]>]
[<Arrow [2024-02-28T17:48:00+00:00]>]
[<Arrow [2024-02-28T10:39:00+00:00]>]
[<Arrow [2024-02-27T23:03:00+00:00]>]
[<Arrow [2024-02-27T20:00:00+00:00]>]
[<Arrow [2024-02-27T14:58:00+00:00]>]
[<Arrow [2024-02-27T09:51:00+00:00]>]
[<Arrow [2024-02-26T22:41:00+00:00]>]
[<Arrow [2024-02-26T14:10:00+00:00]>]
[<Arrow [2024-02-26T08:19:00+00:00]>]
[<Arrow [2024-02-25T19:44:00+00:00]>]
[<Arrow [2024-02-25T14:37:00+00:00]>]
[<Arrow [2024-02-25T11:10:00+00:00]>]
[<Arrow [2024-02-25T00:38:00+00:00]>]
[<Arrow [2024-02-24T21:46:00+00:00]>]
[<Arrow [2024-02-24T18:32:00+00:00]>]
[<Arrow [2024-02-24T15:40:00+00:00]>]
[<Arrow [2024-02-24T12:37:00+00:00]>]
[<Arrow [2024-02-24T11:02:00+00:00]>]
[<Arrow [2024-02-24T08:22:00+00:00]>]
[<Arrow [2024-02-24T01:06:00+00:00]>]
[<Arrow [2024-02-23T23:42:00+00:00]>]
[<Arrow [2024-02-23T22:48:00+00:00]>]
[<Arrow [2024-02-23T21:49:00+00:00]>]
[<Arrow [2024-02-23T19:33:00+00:00]>]
[<Arrow [2024-02-23T18:36:00+00:00]>]
[<Arrow [2024-02-23T17:14:00+00:00]>]
[<Arrow [2024-02-23T16:02:00+00:00]>]
[<Arrow [2024-02-23T15:10:00+00:00]>]
[<Arrow [2024-02-23T14:36:00+00:00]>]
[<Arrow [2024-02-23T14:08:00+00:00]>]
[<Arrow [2024-02-23T13:54:00+00:00]>]
[<Arrow [2024-02-23T13:42:00+00:00]>]
[<Arrow [2024-02-23T13:30:00+00:00]>]
[<Arrow [2024-02-23T13:21:00+00:00]>]
[<Arrow [2024-02-23T13:15:00+00:00]>]
[<Arrow [2024-02-23T13:10:00+00:00]>]
[<Arrow [2024-02-23T13:05:00+00:00]>]
[<Arrow [2024-02-23T13:03:00+00:00]>]
[<Arrow [2024-02-23T13:02:00+00:00]>]
[<Arrow [2024-02-23T13:00:00+00:00]>]
[<Arrow [2024-02-23T12:59:00+00:00]>]
[<Arrow [2024-02-23T12:27:00+00:00]>]
[<Arrow [2024-02-23T10:28:00+00:00]>]
[<Arrow [2024-02-23T00:57:00+00:00]>]
[<Arrow [2024-02-22T21:57:00+00:00]>]
[<Arrow [2024-02-22T16:25:00+00:00]>]
[<Arrow [2024-02-22T10:37:00+00:00]>]
[<Arrow [2024-02-21T23:27:00+00:00]>]
[<Arrow [2024-02-21T20:00:00+00:00]>]
[<Arrow [2024-02-21T16:51:00+00:00]>]
[<Arrow [2024-02-21T07:12:00+00:00]>]
[<Arrow [2024-02-20T23:10:00+00:00]>]
[<Arrow [2024-02-20T17:47:00+00:00]>]
[<Arrow [2024-02-20T10:43:00+00:00]>]
[<Arrow [2024-02-20T00:41:00+00:00]>]
[<Arrow [2024-02-19T23:08:00+00:00]>]
[<Arrow [2024-02-19T16:32:00+00:00]>]
[<Arrow [2024-02-19T09:51:00+00:00]>]
[<Arrow [2024-02-18T20:54:00+00:00]>]
[<Arrow [2024-02-18T08:23:00+00:00]>]
[<Arrow [2024-02-17T20:28:00+00:00]>]
[<Arrow [2024-02-17T15:41:00+00:00]>]
[<Arrow [2024-02-17T09:18:00+00:00]>]
[<Arrow [2024-02-16T20:45:00+00:00]>]
[<Arrow [2024-02-16T14:14:00+00:00]>]
[<Arrow [2024-02-16T10:18:00+00:00]>]
[<Arrow [2024-02-16T00:22:00+00:00]>]
[<Arrow [2024-02-15T23:22:00+00:00]>]
[<Arrow [2024-02-15T22:31:00+00:00]>]
